BusinessGranularity,VehicleType,Brand,Model,CategoryDetail,Year,CurrentListings,CurrentStartingPrice,CurrentMedianPrice,CurrentHighestPrice,GalleryListings,PrivateListings,DistinctCompanies,HistoricalBenchmarkSourceLiquidity,HistoricalBenchmarkSourcePricePressure,LiquidityHistoricalDistinctListings,PricePressureHistoricalDistinctListings,HistoricalDistinctListings,Exit60EligibleListings,PricePressureEligibleListings,MedianObservedDaysToExit,ObservedExitWithin60DaysRate,PriceReductionRate,LiquidityEvidenceConfidence,PricePressureEvidenceConfidence,EvidenceQuality,TurnoverPercentile,RawSupplyScarcityPercentile,CurrentMarketOpportunityPercentile,PricePressureAttractivenessPercentile,EvidencePriorityModifier,TurnoverSignal,CurrentSupplySignal,PricePressureSignal,OpportunityIndexInternal,ConfidenceAdjustedOpportunityIndex,OpportunityPercentile,AcquisitionSignal,AcquisitionReasons,ObservedExitDefinition
MODEL_YEAR,"Arazi, SUV, Pick-up",Mercedes-Benz,GLA,,2018,5,16500.0,18000.0,22500.0,3,2,4,MODEL_ALL_YEARS,MODEL_ALL_YEARS,279.0,279.0,279.0,165.0,214.0,34.5,0.4303030303030303,0.2383177570093458,HIGH,HIGH,HIGH,54.76,20.9,20.9,44.75,1.0,MODERATE,WEAK,MODERATE,44.98,44.98,41.29,MODERATE,RELATIVELY_HIGH_CURRENT_SUPPLY,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Renault,Megane,,2021,2,13500.0,21000.0,28500.0,2,0,2,MODEL_ALL_YEARS,MODEL_ALL_YEARS,127.0,127.0,127.0,79.0,97.0,31.0,0.4810126582278481,0.27835051546391754,MEDIUM,MEDIUM,MEDIUM,45.3,46.07,46.07,38.55,0.97,MODERATE,MODERATE,WEAK,43.43,42.13,41.27,MODERATE,RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Renault,Megane,,2014,2,5200.0,6000.0,6800.0,0,2,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,127.0,127.0,127.0,79.0,97.0,31.0,0.4810126582278481,0.27835051546391754,MEDIUM,MEDIUM,MEDIUM,45.3,46.07,46.07,38.55,0.97,MODERATE,MODERATE,WEAK,43.43,42.13,41.27,MODERATE,RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Renault,Megane,,2011,2,4500.0,6000.0,7500.0,1,1,2,MODEL_ALL_YEARS,MODEL_ALL_YEARS,127.0,127.0,127.0,79.0,97.0,31.0,0.4810126582278481,0.27835051546391754,MEDIUM,MEDIUM,MEDIUM,45.3,46.07,46.07,38.55,0.97,MODERATE,MODERATE,WEAK,43.43,42.13,41.27,MODERATE,RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Renault,Megane,,2006,2,3700.0,3700.0,3700.0,0,2,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,127.0,127.0,127.0,79.0,97.0,31.0,0.4810126582278481,0.27835051546391754,MEDIUM,MEDIUM,MEDIUM,45.3,46.07,46.07,38.55,0.97,MODERATE,MODERATE,WEAK,43.43,42.13,41.27,MODERATE,RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,"Arazi, SUV, Pick-up",Mercedes-Benz,G Serisi,,2021,10,105000.0,128700.0,199900.0,10,0,7,MODEL_YEAR,MODEL_YEAR,22.0,22.0,22.0,15.0,19.0,32.5,0.3333333333333333,0.05263157894736842,LOW,LOW,LOW,27.63,8.76,8.76,97.28,0.93,WEAK,WEAK,STRONG,44.75,41.62,41.16,MODERATE,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,"Arazi, SUV, Pick-up",Mitsubishi,Pajero,,2001,6,4500.0,11750.0,13500.0,4,2,5,MODEL_ALL_YEARS,MODEL_ALL_YEARS,85.0,85.0,85.0,41.0,61.0,31.0,0.3902439024390244,0.19672131147540983,MEDIUM,MEDIUM,MEDIUM,42.71,17.16,17.16,66.23,0.97,MODERATE,WEAK,MODERATE,44.66,43.32,41.04,MODERATE,RELATIVELY_HIGH_CURRENT_SUPPLY,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Minivan & Panelvan,Nissan,NV200,,2024,1,18500.0,18500.0,18500.0,1,0,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,75.0,75.0,75.0,33.0,47.0,67.0,0.18181818181818182,0.23404255319148937,MEDIUM,MEDIUM,MEDIUM,33.5,66.13,65.0,37.28,0.97,WEAK,MODERATE,WEAK,40.93,39.7,41.0,MODERATE,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Minivan & Panelvan,Nissan,NV200,,2020,1,13500.0,13500.0,13500.0,1,0,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,75.0,75.0,75.0,33.0,47.0,67.0,0.18181818181818182,0.23404255319148937,MEDIUM,MEDIUM,MEDIUM,33.5,66.13,65.0,37.28,0.97,WEAK,MODERATE,WEAK,40.93,39.7,41.0,MODERATE,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Minivan & Panelvan,Nissan,NV200,,2013,1,7000.0,7000.0,7000.0,0,1,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,75.0,75.0,75.0,33.0,47.0,67.0,0.18181818181818182,0.23404255319148937,MEDIUM,MEDIUM,MEDIUM,33.5,66.13,65.0,37.28,0.97,WEAK,MODERATE,WEAK,40.93,39.7,41.0,MODERATE,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Minivan & Panelvan,Nissan,NV200,,2011,1,6600.0,6600.0,6600.0,0,1,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,75.0,75.0,75.0,33.0,47.0,67.0,0.18181818181818182,0.23404255319148937,MEDIUM,MEDIUM,MEDIUM,33.5,66.13,65.0,37.28,0.97,WEAK,MODERATE,WEAK,40.93,39.7,41.0,MODERATE,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Minivan & Panelvan,Nissan,NV200,,2009,1,8500.0,8500.0,8500.0,1,0,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,75.0,75.0,75.0,33.0,47.0,67.0,0.18181818181818182,0.23404255319148937,MEDIUM,MEDIUM,MEDIUM,33.5,66.13,65.0,37.28,0.97,WEAK,MODERATE,WEAK,40.93,39.7,41.0,MODERATE,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Nissan,NV200,,2020,2,16000.0,16000.0,16000.0,2,0,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,68.0,68.0,68.0,36.0,49.0,28.0,0.3055555555555556,0.061224489795918366,MEDIUM,MEDIUM,MEDIUM,10.14,46.07,46.07,96.98,0.97,WEAK,MODERATE,STRONG,43.38,42.08,40.9,MODERATE,WEAK_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Nissan,NV200,,2012,2,10000.0,12450.0,14900.0,2,0,2,MODEL_ALL_YEARS,MODEL_ALL_YEARS,68.0,68.0,68.0,36.0,49.0,28.0,0.3055555555555556,0.061224489795918366,MEDIUM,MEDIUM,MEDIUM,10.14,46.07,46.07,96.98,0.97,WEAK,MODERATE,STRONG,43.38,42.08,40.9,MODERATE,WEAK_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Nissan,Tiida,,2010,1,4100.0,4100.0,4100.0,0,1,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,31.0,31.0,31.0,16.0,22.0,34.0,0.4375,0.2727272727272727,LOW,LOW,LOW,35.99,77.08,65.0,41.28,0.93,WEAK,MODERATE,MODERATE,43.38,40.34,40.9,MODERATE,WEAK_OBSERVED_TURNOVER,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Nissan,Tiida,,2007,1,4500.0,4500.0,4500.0,1,0,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,31.0,31.0,31.0,16.0,22.0,34.0,0.4375,0.2727272727272727,LOW,LOW,LOW,35.99,77.08,65.0,41.28,0.93,WEAK,MODERATE,MODERATE,43.38,40.34,40.9,MODERATE,WEAK_OBSERVED_TURNOVER,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Nissan,Tiida,,2004,1,2300.0,2300.0,2300.0,0,1,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,31.0,31.0,31.0,16.0,22.0,34.0,0.4375,0.2727272727272727,LOW,LOW,LOW,35.99,77.08,65.0,41.28,0.93,WEAK,MODERATE,MODERATE,43.38,40.34,40.9,MODERATE,WEAK_OBSERVED_TURNOVER,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,"Arazi, SUV, Pick-up",Toyota,Land Cruiser,,2021,5,45000.0,49000.0,88000.0,5,0,5,MODEL_ALL_YEARS,MODEL_ALL_YEARS,223.0,223.0,223.0,137.0,165.0,30.0,0.40875912408759124,0.23030303030303031,HIGH,HIGH,HIGH,51.42,20.9,20.9,48.88,1.0,MODERATE,WEAK,MODERATE,44.55,44.55,40.85,MODERATE,RELATIVELY_HIGH_CURRENT_SUPPLY,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,"Arazi, SUV, Pick-up",Toyota,Land Cruiser,,2002,5,18000.0,28500.0,35900.0,5,0,5,MODEL_ALL_YEARS,MODEL_ALL_YEARS,223.0,223.0,223.0,137.0,165.0,30.0,0.40875912408759124,0.23030303030303031,HIGH,HIGH,HIGH,51.42,20.9,20.9,48.88,1.0,MODERATE,WEAK,MODERATE,44.55,44.55,40.85,MODERATE,RELATIVELY_HIGH_CURRENT_SUPPLY,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Suzuki,Swift,,2020,30,9000.0,10500.0,16500.0,18,12,17,MODEL_YEAR,MODEL_YEAR,125.0,125.0,125.0,69.0,85.0,22.0,0.6086956521739131,0.38823529411764707,MEDIUM,MEDIUM,MEDIUM,81.42,2.27,2.27,7.33,0.97,STRONG,WEAK,WEAK,43.36,42.06,40.65,MODERATE,STRONG_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,"Arazi, SUV, Pick-up",Audi,Q7,,2020,2,38000.0,50500.0,63000.0,1,1,2,MODEL_ALL_YEARS,MODEL_ALL_YEARS,49.0,49.0,49.0,27.0,35.0,44.0,0.2962962962962963,0.14285714285714285,LOW,MEDIUM,LOW,19.47,48.62,48.62,83.47,0.93,WEAK,MODERATE,STRONG,44.5,41.39,40.61,MODERATE,WEAK_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,"Arazi, SUV, Pick-up",Audi,Q7,,2017,2,38000.0,39000.0,40000.0,2,0,2,MODEL_ALL_YEARS,MODEL_ALL_YEARS,49.0,49.0,49.0,27.0,35.0,44.0,0.2962962962962963,0.14285714285714285,LOW,MEDIUM,LOW,19.47,48.62,48.62,83.47,0.93,WEAK,MODERATE,STRONG,44.5,41.39,40.61,MODERATE,WEAK_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Volkswagen,Golf,,2012,8,5500.0,7500.0,8900.0,2,6,3,MODEL_YEAR,MODEL_YEAR,31.0,31.0,31.0,18.0,22.0,12.0,0.5555555555555556,0.3181818181818182,LOW,LOW,LOW,68.16,14.05,14.05,20.86,0.93,MODERATE,WEAK,WEAK,43.15,40.13,40.57,MODERATE,RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,"Arazi, SUV, Pick-up",Jaguar,F-Pace,,2019,2,19500.0,24500.0,29500.0,1,1,2,MODEL_ALL_YEARS,MODEL_ALL_YEARS,24.0,24.0,24.0,13.0,17.0,50.0,0.38461538461538464,0.23529411764705882,LOW,LOW,LOW,41.16,48.62,48.62,46.69,0.93,MODERATE,MODERATE,MODERATE,44.31,41.21,40.36,MODERATE,,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,"Arazi, SUV, Pick-up",Jaguar,F-Pace,,2016,2,21000.0,21750.0,22500.0,1,1,2,MODEL_ALL_YEARS,MODEL_ALL_YEARS,24.0,24.0,24.0,13.0,17.0,50.0,0.38461538461538464,0.23529411764705882,LOW,LOW,LOW,41.16,48.62,48.62,46.69,0.93,MODERATE,MODERATE,MODERATE,44.31,41.21,40.36,MODERATE,,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Seat,Leon,,2006,1,5000.0,5000.0,5000.0,0,1,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,21.0,21.0,21.0,16.0,16.0,64.0,0.25,0.125,LOW,LOW,LOW,5.53,77.08,65.0,91.12,0.93,WEAK,MODERATE,STRONG,43.1,40.08,40.36,MODERATE,WEAK_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Seat,Leon,,2005,1,7500.0,7500.0,7500.0,0,1,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,21.0,21.0,21.0,16.0,16.0,64.0,0.25,0.125,LOW,LOW,LOW,5.53,77.08,65.0,91.12,0.93,WEAK,MODERATE,STRONG,43.1,40.08,40.36,MODERATE,WEAK_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Seat,Leon,,2004,1,4500.0,4500.0,4500.0,1,0,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,21.0,21.0,21.0,16.0,16.0,64.0,0.25,0.125,LOW,LOW,LOW,5.53,77.08,65.0,91.12,0.93,WEAK,MODERATE,STRONG,43.1,40.08,40.36,MODERATE,WEAK_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Seat,Leon,,2000,1,3000.0,3000.0,3000.0,0,1,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,21.0,21.0,21.0,16.0,16.0,64.0,0.25,0.125,LOW,LOW,LOW,5.53,77.08,65.0,91.12,0.93,WEAK,MODERATE,STRONG,43.1,40.08,40.36,MODERATE,WEAK_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Nissan,Note,,2018,14,7499.0,8800.0,11750.0,6,8,6,MODEL_YEAR,MODEL_YEAR,53.0,53.0,53.0,27.0,38.0,30.0,0.48148148148148145,0.23684210526315788,LOW,MEDIUM,LOW,45.89,7.12,7.12,62.35,0.93,MODERATE,WEAK,MODERATE,43.07,40.06,40.15,MODERATE,RELATIVELY_HIGH_CURRENT_SUPPLY,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,"Arazi, SUV, Pick-up",Nissan,Juke,,2016,1,7900.0,7900.0,7900.0,0,1,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,191.0,191.0,191.0,96.0,120.0,43.0,0.4270833333333333,0.3333333333333333,MEDIUM,HIGH,MEDIUM,53.77,78.43,65.0,14.58,0.97,MODERATE,MODERATE,WEAK,44.26,42.93,40.11,MODERATE,RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,"Arazi, SUV, Pick-up",Nissan,Juke,,2010,1,5800.0,5800.0,5800.0,0,1,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,191.0,191.0,191.0,96.0,120.0,43.0,0.4270833333333333,0.3333333333333333,MEDIUM,HIGH,MEDIUM,53.77,78.43,65.0,14.58,0.97,MODERATE,MODERATE,WEAK,44.26,42.93,40.11,MODERATE,RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Honda,Accord,,2005,5,5500.0,6500.0,8750.0,1,4,2,MODEL_ALL_YEARS,MODEL_ALL_YEARS,26.0,26.0,26.0,19.0,21.0,57.0,0.3684210526315789,0.09523809523809523,LOW,LOW,LOW,21.16,22.61,22.61,93.07,0.93,WEAK,WEAK,STRONG,43.02,40.01,40.07,MODERATE,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Suzuki,Alto,,2018,7,3990.0,4700.0,8750.0,4,3,5,MODEL_ALL_YEARS,MODEL_YEAR,480.0,18.0,480.0,245.0,13.0,22.0,0.46530612244897956,0.23076923076923078,HIGH,LOW,LOW,41.27,16.35,16.35,63.69,0.93,MODERATE,WEAK,MODERATE,43.01,40.0,39.98,MODERATE,RELATIVELY_HIGH_CURRENT_SUPPLY,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Audi,A6,,2021,4,32900.0,37250.0,40500.0,2,2,3,MODEL_ALL_YEARS,MODEL_YEAR,101.0,11.0,101.0,62.0,10.0,50.0,0.3548387096774194,0.1,MEDIUM,LOW,LOW,19.7,26.63,26.63,92.67,0.93,WEAK,WEAK,STRONG,42.98,39.97,39.86,MODERATE,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Mercedes-Benz,A Serisi,,2005,6,3000.0,4150.0,5000.0,3,3,4,MODEL_ALL_YEARS,MODEL_ALL_YEARS,584.0,584.0,584.0,338.0,445.0,33.0,0.4822485207100592,0.251685393258427,HIGH,HIGH,HIGH,46.3,19.19,19.19,53.3,1.0,MODERATE,WEAK,MODERATE,42.98,42.98,39.86,MODERATE,RELATIVELY_HIGH_CURRENT_SUPPLY,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Honda,Fit,,2022,82,10990.0,13500.0,16500.0,77,5,40,MODEL_YEAR,MODEL_YEAR,328.0,328.0,328.0,193.0,229.0,41.0,0.43523316062176165,0.17467248908296942,HIGH,HIGH,HIGH,35.66,0.26,0.26,83.62,1.0,WEAK,WEAK,STRONG,42.97,42.97,39.73,MODERATE,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,"Arazi, SUV, Pick-up",Suzuki,Jimny,,2019,1,19000.0,19000.0,19000.0,0,1,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,165.0,165.0,165.0,83.0,110.0,40.0,0.3373493975903614,0.21818181818181817,MEDIUM,HIGH,MEDIUM,29.48,78.43,65.0,54.84,0.97,WEAK,MODERATE,MODERATE,44.19,42.86,39.68,MODERATE,WEAK_OBSERVED_TURNOVER,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,"Arazi, SUV, Pick-up",Suzuki,Jimny,,2017,1,10750.0,10750.0,10750.0,1,0,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,165.0,165.0,165.0,83.0,110.0,40.0,0.3373493975903614,0.21818181818181817,MEDIUM,HIGH,MEDIUM,29.48,78.43,65.0,54.84,0.97,WEAK,MODERATE,MODERATE,44.19,42.86,39.68,MODERATE,WEAK_OBSERVED_TURNOVER,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,"Arazi, SUV, Pick-up",Suzuki,Jimny,,2009,1,7500.0,7500.0,7500.0,1,0,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,165.0,165.0,165.0,83.0,110.0,40.0,0.3373493975903614,0.21818181818181817,MEDIUM,HIGH,MEDIUM,29.48,78.43,65.0,54.84,0.97,WEAK,MODERATE,MODERATE,44.19,42.86,39.68,MODERATE,WEAK_OBSERVED_TURNOVER,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,"Arazi, SUV, Pick-up",Suzuki,Jimny,,2007,1,7500.0,7500.0,7500.0,0,1,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,165.0,165.0,165.0,83.0,110.0,40.0,0.3373493975903614,0.21818181818181817,MEDIUM,HIGH,MEDIUM,29.48,78.43,65.0,54.84,0.97,WEAK,MODERATE,MODERATE,44.19,42.86,39.68,MODERATE,WEAK_OBSERVED_TURNOVER,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,"Arazi, SUV, Pick-up",Suzuki,Jimny,,2004,1,6500.0,6500.0,6500.0,1,0,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,165.0,165.0,165.0,83.0,110.0,40.0,0.3373493975903614,0.21818181818181817,MEDIUM,HIGH,MEDIUM,29.48,78.43,65.0,54.84,0.97,WEAK,MODERATE,MODERATE,44.19,42.86,39.68,MODERATE,WEAK_OBSERVED_TURNOVER,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Toyota,Probox Hybrid,,2019,1,10900.0,10900.0,10900.0,1,0,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,17.0,17.0,17.0,13.0,14.0,74.0,0.0,0.0,LOW,LOW,LOW,0.29,77.08,65.0,99.35,0.93,WEAK,MODERATE,STRONG,42.95,39.94,39.65,MODERATE,WEAK_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Mercedes-Benz,S Serisi,,2019,7,44500.0,49900.0,60000.0,3,4,4,MODEL_ALL_YEARS,MODEL_ALL_YEARS,128.0,128.0,128.0,81.0,93.0,25.5,0.43209876543209874,0.1935483870967742,MEDIUM,MEDIUM,MEDIUM,33.17,16.35,16.35,76.94,0.97,WEAK,WEAK,STRONG,42.94,41.65,39.53,MODERATE,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Honda,Civic,,2005,6,4500.0,4700.0,5500.0,3,3,4,MODEL_YEAR,MODEL_YEAR,35.0,35.0,35.0,23.0,28.0,24.0,0.4782608695652174,0.25,LOW,LOW,LOW,44.56,19.19,19.19,56.07,0.93,MODERATE,WEAK,MODERATE,42.94,39.93,39.53,MODERATE,RELATIVELY_HIGH_CURRENT_SUPPLY,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,"Arazi, SUV, Pick-up",Audi,Q5,,2024,2,46900.0,48450.0,50000.0,2,0,2,MODEL_ALL_YEARS,MODEL_ALL_YEARS,95.0,95.0,95.0,54.0,68.0,35.0,0.4074074074074074,0.2647058823529412,MEDIUM,MEDIUM,MEDIUM,49.75,48.62,48.62,31.94,0.97,MODERATE,MODERATE,WEAK,44.18,42.85,39.31,MODERATE,RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Opel,Astra,,2017,2,9750.0,10000.0,10250.0,0,2,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,99.0,99.0,99.0,58.0,67.0,36.0,0.4827586206896552,0.2835820895522388,MEDIUM,MEDIUM,MEDIUM,47.05,46.07,46.07,33.9,0.97,MODERATE,MODERATE,WEAK,42.91,41.62,39.28,MODERATE,RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Opel,Astra,,2016,2,6900.0,7950.0,9000.0,0,2,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,99.0,99.0,99.0,58.0,67.0,36.0,0.4827586206896552,0.2835820895522388,MEDIUM,MEDIUM,MEDIUM,47.05,46.07,46.07,33.9,0.97,MODERATE,MODERATE,WEAK,42.91,41.62,39.28,MODERATE,RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Opel,Astra,,2008,2,3300.0,4100.0,4900.0,0,2,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,99.0,99.0,99.0,58.0,67.0,36.0,0.4827586206896552,0.2835820895522388,MEDIUM,MEDIUM,MEDIUM,47.05,46.07,46.07,33.9,0.97,MODERATE,MODERATE,WEAK,42.91,41.62,39.28,MODERATE,RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Opel,Astra,,2007,2,3000.0,3250.0,3500.0,1,1,2,MODEL_ALL_YEARS,MODEL_ALL_YEARS,99.0,99.0,99.0,58.0,67.0,36.0,0.4827586206896552,0.2835820895522388,MEDIUM,MEDIUM,MEDIUM,47.05,46.07,46.07,33.9,0.97,MODERATE,MODERATE,WEAK,42.91,41.62,39.28,MODERATE,RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
